00034FC970AFABC3893397D8000DC1B8AD325277271DA0FC89E10CDC0B8CDCD1,1638800616637222912
000415A1E3D1DA95BD626E1D938E4A9AFFB446D1A7D53212DF1CC5A339AAEBF9,1786014873530282321
0016DB32296AA9EFBE2E96406EBBEBDFD57D294DB06CC82B25A3792B5AE7577F,1711670781212500284
0016DB32296AA9EFBE2E96406EBBEBDFD57D294DB06CC82B25A3792B5AE7577F,1712097857669374428
0016DB32296AA9EFBE2E96406EBBEBDFD57D294DB06CC82B25A3792B5AE7577F,1720164632571044114
0018516458EB4AC122EB47C1943FF2487887A2996CD85AB26DCCAA19A1C9B092,1824013042637537290
00268C73F8A9222DBF4B0DD99F3823972D954679066F8B01E91613BB268785F0,1741047071157649864
0032CBE8FAAADBDD84396A754EA68C3CC1AD97C912BE65A84785E09694372C84,1354835185196392451
0032CBE8FAAADBDD84396A754EA68C3CC1AD97C912BE65A84785E09694372C84,1354835320609546245
0032CBE8FAAADBDD84396A754EA68C3CC1AD97C912BE65A84785E09694372C84,1488682780401672192
003405315E48D3F7BBC317D34DE46496FE54D719F8BF725DC241DCFF725BB798,1697974612154356133
003EB2E91C4077A59A1506720CA53DC419A4B7698E40A7999509E9937F6660EB,1744715559902876018
003EB2E91C4077A59A1506720CA53DC419A4B7698E40A7999509E9937F6660EB,1744736354888712228
004265F55FAB610F4CEDF69CC9AD750368569B98D93E3DE18B9009CBE8D3AF8C,1693663552664486304
004B634F67801CA7E42699510705DFB40F5D7C09FF0E474BBA27095C42E42B97,1741213085959127359
004B634F67801CA7E42699510705DFB40F5D7C09FF0E474BBA27095C42E42B97,1741327576021532764
004B634F67801CA7E42699510705DFB40F5D7C09FF0E474BBA27095C42E42B97,1744755746523222207
004B634F67801CA7E42699510705DFB40F5D7C09FF0E474BBA27095C42E42B97,1749284946106073366
004B634F67801CA7E42699510705DFB40F5D7C09FF0E474BBA27095C42E42B97,1749285154470719726
004B634F67801CA7E42699510705DFB40F5D7C09FF0E474BBA27095C42E42B97,1758511100033650691
004FDA1E4ED421716B37DF6E9ACEDFDA05DEA8ED8E717A84E0053DBB91FF9A0D,1357429547885490179
004FDA1E4ED421716B37DF6E9ACEDFDA05DEA8ED8E717A84E0053DBB91FF9A0D,1372659320853123073
004FDA1E4ED421716B37DF6E9ACEDFDA05DEA8ED8E717A84E0053DBB91FF9A0D,1375159508461219840
004FDA1E4ED421716B37DF6E9ACEDFDA05DEA8ED8E717A84E0053DBB91FF9A0D,1376530512743858177
00500150B6E7A9E587CB14279A6FEE7DBD3ACBD7050F9ADF0F5A012CEC277B4F,1650251707258114048
005B99491C80A19C038F25490BC70D29D2EFABAE6CE089D017F93A474B011576,1741257600937980403
006928669DAC52A78BFE3FCEACB37DB11B3B5D381BFD6F4D487397B2C4C822BC,1686693854718631936
006928669DAC52A78BFE3FCEACB37DB11B3B5D381BFD6F4D487397B2C4C822BC,1687073492275974145
006928669DAC52A78BFE3FCEACB37DB11B3B5D381BFD6F4D487397B2C4C822BC,1689890498922635539
006928669DAC52A78BFE3FCEACB37DB11B3B5D381BFD6F4D487397B2C4C822BC,1713429771802059236
00695413175676FEF8DA86DA79A5CDDC8CF3241231017F90D2C54AE07D1F348E,1716081596485222702
0077DD1AB5E1A08D42CE5B226BE379020D81E2D2213A06B8E29E4B07FDB33635,1685739322819878912
0077DD1AB5E1A08D42CE5B226BE379020D81E2D2213A06B8E29E4B07FDB33635,1685740665240535040
00814CC01FA6274A264AFC10D2B880E71D174E30D08B43DC3195A36A7390D516,1389012735200047105
008B317102CE90AAE0067C60A49C45A77E607B204DF41C5EF7722F82E4E61CAB,1838675580998553654
0091A18A3EDA732751CD2013A159DBFED396498B293CE811758FEEA0E26E851E,1747405452474831085
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1748106446066139513
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1748108068863328729
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1748108380151988349
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1748108697283231764
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1748109050473029767
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1770148725047820480
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1777947332702544250
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1780236769985757592
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1800873656630821315
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1807027493309743137
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1807662341087260755
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,1816015757160874348
00A4F11E27D9EA481565DCC4AA16B3295297B74832D3D45EC54BB0173692B1D2,1706186637976170802
00AEDC08606542B61C2AFC12ABE59C7ED79C87A54F2CAD45F08E525CD83DF341,1715658125921919263
00B60FDBED84E338B84D074389C0F8B327179BBB9A87A301B760367D2EA666E2,1744781012045857066
00C22AD8EE2B63FE44C07863133267AE8DAFF7AB1DA9848D6C79682C86793224,1733547563779780685
00C22AD8EE2B63FE44C07863133267AE8DAFF7AB1DA9848D6C79682C86793224,1733553885137027132
00C22AD8EE2B63FE44C07863133267AE8DAFF7AB1DA9848D6C79682C86793224,1749829420863426720
00C99443F894C5FE7BC85BE76890D0577B686BFE3B14ADBEAD2EAB6206E2BFEE,1662573859688595457
00C99443F894C5FE7BC85BE76890D0577B686BFE3B14ADBEAD2EAB6206E2BFEE,1662575527759060992
00C99443F894C5FE7BC85BE76890D0577B686BFE3B14ADBEAD2EAB6206E2BFEE,1662959243555643392
00C99443F894C5FE7BC85BE76890D0577B686BFE3B14ADBEAD2EAB6206E2BFEE,1664017403783651330
00C99443F894C5FE7BC85BE76890D0577B686BFE3B14ADBEAD2EAB6206E2BFEE,1674562718748094467
00C99443F894C5FE7BC85BE76890D0577B686BFE3B14ADBEAD2EAB6206E2BFEE,1675254243106668545
00D42D86292DB4B0792A08CF46E2A042AF4FDA298D6A9928C3D496F209B10F78,1790573859638215152
00D42D86292DB4B0792A08CF46E2A042AF4FDA298D6A9928C3D496F209B10F78,1790875950650933699
00D4713B159C7E3DA293660962D4A57199ED586B354D3623072C9D8B0634332E,1868635567304401016
00DECB35F177E7BB5D05403A233DF5E86B90369BE36B68FD555710B194654448,1786321342910128184
00E87E9F957E0600A42445FC59DEAB4A486D89FE0B770F1624B26D37A027EF2D,1534003036606955522
00E87E9F957E0600A42445FC59DEAB4A486D89FE0B770F1624B26D37A027EF2D,1593286855100727297
00E87E9F957E0600A42445FC59DEAB4A486D89FE0B770F1624B26D37A027EF2D,1605041289338032131
00E903F73A6BF4F72AE2164C6C75B9AB33DAA898660879517A59FF83997D9CEA,1766772231416258850
00E903F73A6BF4F72AE2164C6C75B9AB33DAA898660879517A59FF83997D9CEA,1773259177437122828
00FEEAFD9BAC1F9337B5403551FB62DAC3AF4669C452D54BC8CE880E5257AF78,1766905405421052216
010592835C29F28B15588B5702BB162276E0CFD17E41643E370CA4C7F5D90FC7,1835281042011255104
011349AA4DE4B1CC4B48C1C0D29197EE8FFA3525A550860D62F0F29A88BC41F8,1722264566384726251
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1685478093220130818
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1686345232558804992
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1706356553480065194
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1707796263364595901
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1709896942203875468
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1711000897583526161
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1711721059345420371
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1712643021064265729
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1713624665795563557
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1714394591284056425
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1717886445841514531
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1718612245540667404
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1719712965161595098
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1720147439200399593
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1722690533057757568
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1724116288732004734
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1724501502876676572
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1725521889622213079
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1729307626251395194
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1745061637982236882
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1751293047579570518
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1758527803958419536
012A7C53315F749F0515D9619B618CDDA78ACB9C718CDC9C11C40E7F1FF80E34,1759977260977660151
012B58D952C0650211F8AF673C5002264C550F0DA0B80FE29D77FB3421F6CDA4,1916784893436014752
012CCE9E07D48C448790F2B0F28F43073CCA005086A921B5F50D14B4DF990429,1698069904505626867
013ABF7411A10698317E9F2E9DC7CE972DDEAB575796A7CD51272138374A0C77,1756446822875402552
013ABF7411A10698317E9F2E9DC7CE972DDEAB575796A7CD51272138374A0C77,1756452702492741743
013ABF7411A10698317E9F2E9DC7CE972DDEAB575796A7CD51272138374A0C77,1756546518679732356
013ABF7411A10698317E9F2E9DC7CE972DDEAB575796A7CD51272138374A0C77,1757282001202327617
0143A5032BE09A6F027C578A50A4D015B3C7057754992251AE7A96DA97F2414E,1744813550030197060
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1724469394942615861
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1724627133509599550
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1724929498615861728
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1727193590990778422
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1736535970760040692
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1737955558664098024
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1738409337331081373
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1739170736596541647
0143BF44C571C677B10F276812EAF6D6F347D7DD7D48B9B259F6DDBEC73C0CCE,1747157909543288941
014B1D2077DC7996FF37DBEA14D321DA7712FB04A5A0A47507FE4CDA733CD27E,1697143507318607899
014B1D2077DC7996FF37DBEA14D321DA7712FB04A5A0A47507FE4CDA733CD27E,1711620906328396196
014DF33184F079EC44AE905E3D65740FBD1B00DAE4857048818EE766CDDA5B65,1723744790611714347
014DF33184F079EC44AE905E3D65740FBD1B00DAE4857048818EE766CDDA5B65,1728764385416409559
014DF33184F079EC44AE905E3D65740FBD1B00DAE4857048818EE766CDDA5B65,1753571878218649661
0183EBB3D8D77A5E38141EE90384DD7AEEAC8612AB8ADDB16CC509E75FA3E48E,1746950237363511804
0187EC93F91E75D5A1A3290F00CD6BC5C6F594DB10058BB50DD0D37DBCC09F68,1744205942345142308
0194C714C420FAADB3D2877B520AE355B860EF50A23F214178B2313288484044,1707510561427083488
0194C714C420FAADB3D2877B520AE355B860EF50A23F214178B2313288484044,1709373495589699808
0194C714C420FAADB3D2877B520AE355B860EF50A23F214178B2313288484044,1710968017767592367
0194C714C420FAADB3D2877B520AE355B860EF50A23F214178B2313288484044,1721865136019841334
0194C714C420FAADB3D2877B520AE355B860EF50A23F214178B2313288484044,1722266553163616550
0194C714C420FAADB3D2877B520AE355B860EF50A23F214178B2313288484044,1723427877276782763
0196F164C53F2A424B84FEC5D43E4FE6015BEE60EEB51D117F43AE2425885976,1682476068798644224
01A76EB02E3AE550F27A9BCEF6EF1D2BC277A52C3BBB7E3292AEC2B42BDFA64A,1683544681265745920
01A76EB02E3AE550F27A9BCEF6EF1D2BC277A52C3BBB7E3292AEC2B42BDFA64A,1689726485337157911
01A76EB02E3AE550F27A9BCEF6EF1D2BC277A52C3BBB7E3292AEC2B42BDFA64A,1700172794728689830
